ADM1_FR,ADM2_FR,ADM2_PCODE,pcode_ch,year,ch,asi,bio,pluie
Batha,Batha Ouest,TD0101,TCD0101,2006,,54.08085714285714,54.10598909721581,103.77826676173522
Batha,Batha Ouest,TD0101,TCD0101,2007,,7.126714285714286,95.53241282589345,74.4086940508176
Batha,Batha Ouest,TD0101,TCD0101,2008,,0.7528571428571429,111.11897765917188,103.18259301057245
Batha,Batha Ouest,TD0101,TCD0101,2009,,1.7105714285714286,58.67483128155396,99.90532494085758
Batha,Batha Ouest,TD0101,TCD0101,2010,,0.0097142857142857,110.24993886485308,124.58978075995032
Batha,Batha Ouest,TD0101,TCD0101,2011,,2.6622857142857144,58.55631005478803,107.86511283094951
Batha,Batha Ouest,TD0101,TCD0101,2012,,0.0194285714285714,132.76270121788107,111.38201976607468
Batha,Batha Ouest,TD0101,TCD0101,2013,,0.426,85.29554611075653,89.63886541031367
Batha,Batha Ouest,TD0101,TCD0101,2014,12.000032677602771,3.2351428571428573,82.50303773107551,112.49191366390116
Batha,Batha Ouest,TD0101,TCD0101,2015,3.000173602891277,4.174571428571428,71.24675698854149,111.44340509120444
Batha,Batha Ouest,TD0101,TCD0101,2016,23.000015782081025,0.0,118.36647991560385,126.78147296448624
Batha,Batha Ouest,TD0101,TCD0101,2017,6.9998360961924755,0.0245714285714285,81.80886180023221,140.2593293889327
Batha,Batha Ouest,TD0101,TCD0101,2018,24.000132579105532,0.005,117.38997493660897,139.57629959816222
Batha,Batha Ouest,TD0101,TCD0101,2019,12.000164993245589,0.09,101.02672309273343,119.58664066447253
Batha,Batha Ouest,TD0101,TCD0101,2020,20.99985906826939,1.862,140.09823294474992,175.3490700123243
Batha,Batha Ouest,TD0101,TCD0101,2021,22.000073041411163,0.1192857142857142,102.04943865896412,170.2115904937741
Batha,Batha Ouest,TD0101,TCD0101,2022,24.00008977869551,0.0827142857142857,181.3492459882429,135.2488702739202
Batha,Batha Ouest,TD0101,TCD0101,2023,15.00004484854646,0.0387142857142857,103.50845221683645,104.47853166302288
Batha,Batha Ouest,TD0101,TCD0101,2024,25.999898343294692,0.0272857142857142,153.20155483993585,139.51326159120205
Batha,Batha Ouest,TD0101,TCD0101,2025,14.000000000000002,0.0,160.63320371174038,111.69154346317116
Batha,Batha Ouest,TD0101,TCD0101,2026,31.0,3.817571428571429,57.52866957139246,84.6451692110097
Batha,Fitri,TD0103,TCD0103,1999,,0.0,138.99556350370327,141.5276446450748
